EXPERIMENT,BCAST_TYPE,NPROC,PACKET_SIZE,N_PACKETS,N_BOUNCES,TYPE,NODE,PROCESS,SRC,DST,TAG,COM_TIME,RUNNING_TIME
5, 1, 4, 1,,,, lab004-074, 1,,,, 0.0000290871,
5, 1, 4, 1,,,, lab004-074, 3,,,, 0.0000212193,
6, 1, 4, 1,,,, lab004-074, 0,,,, 0.0000238419,
6, 1, 4, 1,,,, lab004-074, 2,,,, 0.0000832081,
6, 1, 4, 1,,,, lab004-074, 3,,,, 0.0000998974,
6, 1, 4, 1,,,, lab004-074, 1,,,, 0.0000929832,
7, 1, 4, 1,,,, lab004-074, 0,,,, 0.0000278950,
7, 1, 4, 1,,,, lab004-074, 2,,,, 0.0000219345,
7, 1, 4, 1,,,, lab004-074, 1,,,, 0.0000400543,
7, 1, 4, 1,,,, lab004-074, 3,,,, 0.0000209808,
8, 1, 4, 1,,,, lab004-074, 3,,,, 0.0000200272,
8, 1, 4, 1,,,, lab004-074, 0,,,, 0.0000300407,
8, 1, 4, 1,,,, lab004-074, 1,,,, 0.0000350475,
8, 1, 4, 1,,,, lab004-074, 2,,,, 0.0000209808,
9, 1, 4, 1,,,, lab004-074, 0,,,, 0.0000250340,
9, 1, 4, 1,,,, lab004-074, 2,,,, 0.0002908707,
9, 1, 4, 1,,,, lab004-074, 1,,,, 0.0003008842,
9, 1, 4, 1,,,, lab004-074, 3,,,, 0.0001659393,
10, 1, 4, 1,,,, lab004-074, 0,,,, 0.0000259876,
10, 1, 4, 1,,,, lab004-074, 2,,,, 0.0001559258,
10, 1, 4, 1,,,, lab004-074, 3,,,, 0.0003311634,
10, 1, 4, 1,,,, lab004-074, 1,,,, 0.0000319481,
1, 1, 4, 5,,,, lab004-074, 1,,,, 0.0000658035,
1, 1, 4, 5,,,, lab004-074, 3,,,, 0.0000729561,
1, 1, 4, 5,,,, lab004-074, 0,,,, 0.0000238419,
1, 1, 4, 5,,,, lab004-074, 2,,,, 0.0000209808,
2, 1, 4, 5,,,, lab004-074, 3,,,, 0.0000669956,
2, 1, 4, 5,,,, lab004-074, 0,,,, 0.0000238419,
2, 1, 4, 5,,,, lab004-074, 1,,,, 0.0001688004,
2, 1, 4, 5,,,, lab004-074, 2,,,, 0.0000290871,
3, 1, 4, 5,,,, lab004-074, 2,,,, 0.0000300407,
3, 1, 4, 5,,,, lab004-074, 0,,,, 0.0000271797,
3, 1, 4, 5,,,, lab004-074, 1,,,, 0.0000288486,
3, 1, 4, 5,,,, lab004-074, 3,,,, 0.0003719330,
4, 1, 4, 5,,,, lab004-074, 2,,,, 0.0002799034,
4, 1, 4, 5,,,, lab004-074, 0,,,, 0.0000271797,
4, 1, 4, 5,,,, lab004-074, 3,,,, 0.0002949238,
4, 1, 4, 5,,,, lab004-074, 1,,,, 0.0002889633,
5, 1, 4, 5,,,, lab004-074, 2,,,, 0.0002870560,
5, 1, 4, 5,,,, lab004-074, 0,,,, 0.0000422001,
5, 1, 4, 5,,,, lab004-074, 3,,,, 0.0003011227,
5, 1, 4, 5,,,, lab004-074, 1,,,, 0.0002951622,
6, 1, 4, 5,,,, lab004-074, 2,,,, 0.0002908707,
6, 1, 4, 5,,,, lab004-074, 0,,,, 0.0000250340,
6, 1, 4, 5,,,, lab004-074, 3,,,, 0.0003221035,
6, 1, 4, 5,,,, lab004-074, 1,,,, 0.0003049374,
7, 1, 4, 5,,,, lab004-074, 2,,,, 0.0000379086,
7, 1, 4, 5,,,, lab004-074, 0,,,, 0.0000300407,
7, 1, 4, 5,,,, lab004-074, 1,,,, 0.0000460148,
7, 1, 4, 5,,,, lab004-074, 3,,,, 0.0000219345,
8, 1, 4, 5,,,, lab004-074, 3,,,, 0.0003089905,
8, 1, 4, 5,,,, lab004-074, 0,,,, 0.0000419617,
8, 1, 4, 5,,,, lab004-074, 1,,,, 0.0003099442,
8, 1, 4, 5,,,, lab004-074, 2,,,, 0.0003190041,
9, 1, 4, 5,,,, lab004-074, 1,,,, 0.0001440048,
9, 1, 4, 5,,,, lab004-074, 2,,,, 0.0001320839,
9, 1, 4, 5,,,, lab004-074, 0,,,, 0.0000340939,
9, 1, 4, 5,,,, lab004-074, 3,,,, 0.0000219345,
10, 1, 4, 5,,,, lab004-074, 2,,,, 0.0001029968,
10, 1, 4, 5,,,, lab004-074, 0,,,, 0.0000240803,
10, 1, 4, 5,,,, lab004-074, 3,,,, 0.0002560616,
10, 1, 4, 5,,,, lab004-074, 1,,,, 0.0000791550,
1, 0, 8, 10000,,,R, lab004-074, 1,,,, 0.0001509190,
1, 0, 8, 10000,,,R, lab004-074, 2,,,, 0.0002341270,
1, 0, 8, 10000,,,R, lab004-074, 3,,,, 0.0003139973,
1, 0, 8, 10000,,,R, lab004-075, 4,,,, 0.0016629696,
1, 0, 8, 10000,,,R, lab004-075, 5,,,, 0.0025198460,
1, 0, 8, 10000,,,R, lab004-075, 6,,,, 0.0033111572,
1, 0, 8, 10000,,,S, lab004-074, 0,,,, 0.0036160946,
1, 0, 8, 10000,,,R, lab004-075, 7,,,, 0.0042140484,
2, 0, 8, 10000,,,R, lab004-074, 1,,,, 0.0000851154,
2, 0, 8, 10000,,,R, lab004-074, 2,,,, 0.0001881123,
2, 0, 8, 10000,,,R, lab004-074, 3,,,, 0.0002391338,
2, 0, 8, 10000,,,R, lab004-075, 4,,,, 0.0014281273,
2, 0, 8, 10000,,,R, lab004-075, 5,,,, 0.0021970272,
2, 0, 8, 10000,,,R, lab004-075, 6,,,, 0.0029540062,
2, 0, 8, 10000,,,S, lab004-074, 0,,,, 0.0030319691,
2, 0, 8, 10000,,,R, lab004-075, 7,,,, 0.0036020279,
3, 0, 8, 10000,,,R, lab004-074, 1,,,, 0.0000851154,
3, 0, 8, 10000,,,R, lab004-074, 2,,,, 0.0002100468,
3, 0, 8, 10000,,,R, lab004-074, 3,,,, 0.0002729893,
3, 0, 8, 10000,,,R, lab004-075, 4,,,, 0.0014038086,
3, 0, 8, 10000,,,R, lab004-075, 5,,,, 0.0019879341,
3, 0, 8, 10000,,,R, lab004-075, 6,,,, 0.0027799606,
3, 0, 8, 10000,,,S, lab004-074, 0,,,, 0.0030100346,
3, 0, 8, 10000,,,R, lab004-075, 7,,,, 0.0036139488,
4, 0, 8, 10000,,,R, lab004-074, 1,,,, 0.0001258850,
4, 0, 8, 10000,,,R, lab004-074, 2,,,, 0.0001721382,
4, 0, 8, 10000,,,R, lab004-074, 3,,,, 0.0003120899,
4, 0, 8, 10000,,,R, lab004-075, 4,,,, 0.0014610291,
4, 0, 8, 10000,,,R, lab004-075, 5,,,, 0.0021421909,
4, 0, 8, 10000,,,R, lab004-075, 6,,,, 0.0028748512,
4, 0, 8, 10000,,,S, lab004-074, 0,,,, 0.0031671524,
4, 0, 8, 10000,,,R, lab004-075, 7,,,, 0.0037732124,
5, 0, 8, 10000,,,R, lab004-074, 1,,,, 0.0000958443,
5, 0, 8, 10000,,,R, lab004-074, 2,,,, 0.0001728535,
5, 0, 8, 10000,,,R, lab004-074, 3,,,, 0.0003590584,
5, 0, 8, 10000,,,R, lab004-075, 4,,,, 0.0015280247,
5, 0, 8, 10000,,,R, lab004-075, 5,,,, 0.0023090839,
5, 0, 8, 10000,,,R, lab004-075, 6,,,, 0.0031661987,
5, 0, 8, 10000,,,R, lab004-075, 7,,,, 0.0039539337,
5, 0, 8, 10000,,,S, lab004-074, 0,,,, 0.0033960342,
6, 0, 8, 10000,,,R, lab004-074, 1,,,, 0.0000839233,
6, 0, 8, 10000,,,R, lab004-074, 2,,,, 0.0001869202,
6, 0, 8, 10000,,,R, lab004-074, 3,,,, 0.0002670288,
6, 0, 8, 10000,,,R, lab004-075, 4,,,, 0.0013589859,
6, 0, 8, 10000,,,R, lab004-075, 5,,,, 0.0022590160,
6, 0, 8, 10000,,,R, lab004-075, 6,,,, 0.0027740002,
6, 0, 8, 10000,,,S, lab004-074, 0,,,, 0.0027809143,
6, 0, 8, 10000,,,R, lab004-075, 7,,,, 0.0033080578,
7, 0, 8, 10000,,,R, lab004-074, 1,,,, 0.0000851154,
7, 0, 8, 10000,,,R, lab004-074, 2,,,, 0.0001959801,
7, 0, 8, 10000,,,R, lab004-074, 3,,,, 0.0002679825,
7, 0, 8, 10000,,,R, lab004-075, 4,,,, 0.0013861656,
7, 0, 8, 10000,,,R, lab004-075, 5,,,, 0.0020699501,
7, 0, 8, 10000,,,R, lab004-075, 6,,,, 0.0027830601,
7, 0, 8, 10000,,,S, lab004-074, 0,,,, 0.0029020309,
7, 0, 8, 10000,,,R, lab004-075, 7,,,, 0.0034351349,
8, 0, 8, 10000,,,R, lab004-074, 1,,,, 0.0000739098,
8, 0, 8, 10000,,,R, lab004-074, 2,,,, 0.0001330376,
8, 0, 8, 10000,,,R, lab004-074, 3,,,, 0.0001680851,
8, 0, 8, 10000,,,R, lab004-075, 4,,,, 0.0012052059,
8, 0, 8, 10000,,,R, lab004-075, 5,,,, 0.0019919872,
8, 0, 8, 10000,,,S, lab004-074, 0,,,, 0.0026249886,
8, 0, 8, 10000,,,R, lab004-075, 6,,,, 0.0026509762,
8, 0, 8, 10000,,,R, lab004-075, 7,,,, 0.0031630993,
9, 0, 8, 10000,,,R, lab004-074, 1,,,, 0.0001440048,
9, 0, 8, 10000,,,R, lab004-074, 2,,,, 0.0001690388,
9, 0, 8, 10000,,,R, lab004-074, 3,,,, 0.0003581047,
9, 0, 8, 10000,,,R, lab004-075, 4,,,, 0.0014319420,
9, 0, 8, 10000,,,R, lab004-075, 5,,,, 0.0022761822,
9, 0, 8, 10000,,,R, lab004-075, 6,,,, 0.0030529499,
9, 0, 8, 10000,,,S, lab004-074, 0,,,, 0.0031309128,
9, 0, 8, 10000,,,R, lab004-075, 7,,,, 0.0037181377,
10, 0, 8, 10000,,,R, lab004-074, 1,,,, 0.0001461506,
10, 0, 8, 10000,,,R, lab004-074, 2,,,, 0.0001659393,
10, 0, 8, 10000,,,R, lab004-074, 3,,,, 0.0003411770,
10, 0, 8, 10000,,,R, lab004-075, 4,,,, 0.0015809536,
10, 0, 8, 10000,,,R, lab004-075, 5,,,, 0.0023660660,
10, 0, 8, 10000,,,R, lab004-075, 6,,,, 0.0031518936,
10, 0, 8, 10000,,,S, lab004-074, 0,,,, 0.0033240318,
10, 0, 8, 10000,,,R, lab004-075, 7,,,, 0.0039482117,
1, 0, 8, 1,,,R, lab004-074, 1,,,, 0.0000169277,
1, 0, 8, 1,,,R, lab004-074, 2,,,, 0.0000288486,
1, 0, 8, 1,,,R, lab004-074, 3,,,, 0.0000300407,
1, 0, 8, 1,,,R, lab004-075, 4,,,, 0.0008778572,
1, 0, 8, 1,,,R, lab004-075, 5,,,, 0.0012888908,
1, 0, 8, 1,,,R, lab004-075, 6,,,, 0.0015709400,
1, 0, 8, 1,,,S, lab004-074, 0,,,, 0.0014960766,
1, 0, 8, 1,,,R, lab004-075, 7,,,, 0.0019340515,
2, 0, 8, 1,,,R, lab004-074, 2,,,, 0.0000181198,
2, 0, 8, 1,,,R, lab004-074, 3,,,, 0.0000331402,
2, 0, 8, 1,,,R, lab004-074, 1,,,, 0.0002360344,
2, 0, 8, 1,,,R, lab004-075, 4,,,, 0.0005638599,
2, 0, 8, 1,,,R, lab004-075, 5,,,, 0.0008909702,
2, 0, 8, 1,,,R, lab004-075, 6,,,, 0.0012660027,
2, 0, 8, 1,,,R, lab004-075, 7,,,, 0.0016610622,
2, 0, 8, 1,,,S, lab004-074, 0,,,, 0.0016000271,
3, 0, 8, 1,,,R, lab004-074, 1,,,, 0.0000288486,
3, 0, 8, 1,,,R, lab004-074, 3,,,, 0.0000331402,
3, 0, 8, 1,,,R, lab004-074, 2,,,, 0.0000147820,
3, 0, 8, 1,,,R, lab004-075, 4,,,, 0.0005619526,
3, 0, 8, 1,,,R, lab004-075, 5,,,, 0.0009288788,
3, 0, 8, 1,,,R, lab004-075, 6,,,, 0.0013010502,
3, 0, 8, 1,,,S, lab004-074, 0,,,, 0.0016119480,
3, 0, 8, 1,,,R, lab004-075, 7,,,, 0.0016500950,
4, 0, 8, 1,,,R, lab004-074, 1,,,, 0.0000619888,
4, 0, 8, 1,,,R, lab004-074, 2,,,, 0.0000581741,
4, 0, 8, 1,,,R, lab004-074, 3,,,, 0.0000610352,
4, 0, 8, 1,,,R, lab004-075, 4,,,, 0.0006010532,
4, 0, 8, 1,,,R, lab004-075, 5,,,, 0.0009670258,
4, 0, 8, 1,,,R, lab004-075, 6,,,, 0.0013270378,
4, 0, 8, 1,,,S, lab004-074, 0,,,, 0.0015439987,
4, 0, 8, 1,,,R, lab004-075, 7,,,, 0.0016589165,
5, 0, 8, 1,,,R, lab004-074, 2,,,, 0.0000262260,
5, 0, 8, 1,,,R, lab004-074, 3,,,, 0.0000240803,
5, 0, 8, 1,,,R, lab004-074, 1,,,, 0.0002169609,
5, 0, 8, 1,,,R, lab004-075, 4,,,, 0.0005311966,
5, 0, 8, 1,,,R, lab004-075, 5,,,, 0.0009098053,
5, 0, 8, 1,,,R, lab004-075, 6,,,, 0.0012660027,
5, 0, 8, 1,,,R, lab004-075, 7,,,, 0.0016429424,
5, 0, 8, 1,,,S, lab004-074, 0,,,, 0.0015940666,
6, 0, 8, 1,,,R, lab004-074, 2,,,, 0.0000469685,
6, 0, 8, 1,,,R, lab004-074, 3,,,, 0.0000388622,
6, 0, 8, 1,,,R, lab004-074, 1,,,, 0.0000429153,
6, 0, 8, 1,,,R, lab004-075, 4,,,, 0.0009357929,
6, 0, 8, 1,,,R, lab004-075, 5,,,, 0.0012731552,
6, 0, 8, 1,,,R, lab004-075, 6,,,, 0.0016400814,
6, 0, 8, 1,,,R, lab004-075, 7,,,, 0.0020439625,
6, 0, 8, 1,,,S, lab004-074, 0,,,, 0.0016059875,
7, 0, 8, 1,,,R, lab004-074, 1,,,, 0.0000331402,
7, 0, 8, 1,,,R, lab004-074, 3,,,, 0.0000169277,
7, 0, 8, 1,,,R, lab004-074, 2,,,, 0.0000278950,
7, 0, 8, 1,,,R, lab004-075, 4,,,, 0.0005378723,
7, 0, 8, 1,,,R, lab004-075, 5,,,, 0.0008971691,
7, 0, 8, 1,,,R, lab004-075, 6,,,, 0.0012481213,
7, 0, 8, 1,,,S, lab004-074, 0,,,, 0.0016369820,
7, 0, 8, 1,,,R, lab004-075, 7,,,, 0.0016851425,
8, 0, 8, 1,,,R, lab004-074, 1,,,, 0.0000391006,
8, 0, 8, 1,,,R, lab004-074, 2,,,, 0.0001049042,
8, 0, 8, 1,,,R, lab004-074, 3,,,, 0.0000660419,
8, 0, 8, 1,,,R, lab004-075, 4,,,, 0.0005488396,
8, 0, 8, 1,,,R, lab004-075, 5,,,, 0.0009269714,
8, 0, 8, 1,,,R, lab004-075, 6,,,, 0.0012280941,
8, 0, 8, 1,,,S, lab004-074, 0,,,, 0.0015029907,
8, 0, 8, 1,,,R, lab004-075, 7,,,, 0.0015809536,
9, 0, 8, 1,,,R, lab004-074, 2,,,, 0.0000159740,
9, 0, 8, 1,,,R, lab004-074, 3,,,, 0.0000319481,
9, 0, 8, 1,,,R, lab004-074, 1,,,, 0.0000150204,
9, 0, 8, 1,,,R, lab004-075, 4,,,, 0.0005609989,
9, 0, 8, 1,,,R, lab004-075, 5,,,, 0.0009229183,
9, 0, 8, 1,,,R, lab004-075, 6,,,, 0.0013008118,
9, 0, 8, 1,,,R, lab004-075, 7,,,, 0.0017049313,
9, 0, 8, 1,,,S, lab004-074, 0,,,, 0.0016431808,
10, 0, 8, 1,,,R, lab004-074, 3,,,, 0.0000309944,
10, 0, 8, 1,,,R, lab004-074, 1,,,, 0.0000278950,
10, 0, 8, 1,,,R, lab004-074, 2,,,, 0.0000150204,
10, 0, 8, 1,,,R, lab004-075, 4,,,, 0.0006060600,
10, 0, 8, 1,,,R, lab004-075, 5,,,, 0.0009641647,
10, 0, 8, 1,,,R, lab004-075, 6,,,, 0.0013470650,
10, 0, 8, 1,,,S, lab004-074, 0,,,, 0.0015709400,
10, 0, 8, 1,,,R, lab004-075, 7,,,, 0.0016829967,
1, 0, 8, 5,,,R, lab004-074, 2,,,, 0.0000720024,
1, 0, 8, 5,,,R, lab004-074, 3,,,, 0.0000619888,
1, 0, 8, 5,,,R, lab004-074, 1,,,, 0.0000228882,
1, 0, 8, 5,,,R, lab004-075, 4,,,, 0.0005681515,
1, 0, 8, 5,,,R, lab004-075, 5,,,, 0.0009591579,
1, 0, 8, 5,,,R, lab004-075, 6,,,, 0.0012660027,
1, 0, 8, 5,,,S, lab004-074, 0,,,, 0.0015449524,
1, 0, 8, 5,,,R, lab004-075, 7,,,, 0.0016629696,
2, 0, 8, 5,,,R, lab004-074, 1,,,, 0.0000281334,
2, 0, 8, 5,,,R, lab004-074, 3,,,, 0.0000269413,
2, 0, 8, 5,,,R, lab004-074, 2,,,, 0.0001778603,
2, 0, 8, 5,,,R, lab004-075, 4,,,, 0.0006341934,
2, 0, 8, 5,,,R, lab004-075, 5,,,, 0.0010211468,
2, 0, 8, 5,,,R, lab004-075, 6,,,, 0.0013809204,
2, 0, 8, 5,,,R, lab004-075, 7,,,, 0.0016911030,
2, 0, 8, 5,,,S, lab004-074, 0,,,, 0.0015900135,
3, 0, 8, 5,,,R, lab004-074, 1,,,, 0.0000550747,
3, 0, 8, 5,,,R, lab004-074, 2,,,, 0.0000381470,
3, 0, 8, 5,,,R, lab004-074, 3,,,, 0.0000638962,
3, 0, 8, 5,,,R, lab004-075, 4,,,, 0.0007839203,
3, 0, 8, 5,,,R, lab004-075, 5,,,, 0.0011479855,
3, 0, 8, 5,,,R, lab004-075, 6,,,, 0.0014939308,
3, 0, 8, 5,,,S, lab004-074, 0,,,, 0.0018019676,
3, 0, 8, 5,,,R, lab004-075, 7,,,, 0.0018780231,
4, 0, 8, 5,,,R, lab004-074, 2,,,, 0.0000221729,
4, 0, 8, 5,,,R, lab004-075, 4,,,, 0.0007131100,
4, 0, 8, 5,,,R, lab004-075, 5,,,, 0.0010550022,
4, 0, 8, 5,,,R, lab004-075, 6,,,, 0.0014579296,
4, 0, 8, 5,,,R, lab004-074, 3,,,, 0.0000150204,
4, 0, 8, 5,,,R, lab004-074, 1,,,, 0.0000178814,
4, 0, 8, 5,,,S, lab004-074, 0,,,, 0.0015780926,
4, 0, 8, 5,,,R, lab004-075, 7,,,, 0.0018010139,
5, 0, 8, 5,,,R, lab004-074, 1,,,, 0.0000550747,
5, 0, 8, 5,,,R, lab004-074, 2,,,, 0.0000579357,
5, 0, 8, 5,,,R, lab004-074, 3,,,, 0.0000569820,
5, 0, 8, 5,,,R, lab004-075, 4,,,, 0.0006949902,
5, 0, 8, 5,,,R, lab004-075, 5,,,, 0.0011298656,
5, 0, 8, 5,,,R, lab004-075, 6,,,, 0.0015058517,
5, 0, 8, 5,,,S, lab004-074, 0,,,, 0.0017678738,
5, 0, 8, 5,,,R, lab004-075, 7,,,, 0.0018930435,
6, 0, 8, 5,,,R, lab004-074, 1,,,, 0.0000269413,
6, 0, 8, 5,,,R, lab004-074, 2,,,, 0.0000150204,
6, 0, 8, 5,,,R, lab004-074, 3,,,, 0.0000300407,
6, 0, 8, 5,,,R, lab004-075, 4,,,, 0.0010299683,
6, 0, 8, 5,,,R, lab004-075, 5,,,, 0.0013968945,
6, 0, 8, 5,,,R, lab004-075, 6,,,, 0.0017640591,
6, 0, 8, 5,,,S, lab004-074, 0,,,, 0.0016200542,
6, 0, 8, 5,,,R, lab004-075, 7,,,, 0.0021500587,
7, 0, 8, 5,,,R, lab004-074, 1,,,, 0.0000309944,
7, 0, 8, 5,,,R, lab004-074, 2,,,, 0.0000178814,
7, 0, 8, 5,,,R, lab004-074, 3,,,, 0.0000288486,
7, 0, 8, 5,,,R, lab004-075, 4,,,, 0.0005490780,
7, 0, 8, 5,,,R, lab004-075, 5,,,, 0.0009150505,
7, 0, 8, 5,,,R, lab004-075, 6,,,, 0.0012280941,
7, 0, 8, 5,,,R, lab004-075, 7,,,, 0.0016059875,
7, 0, 8, 5,,,S, lab004-074, 0,,,, 0.0014958382,
8, 0, 8, 5,,,R, lab004-074, 1,,,, 0.0000259876,
8, 0, 8, 5,,,R, lab004-074, 3,,,, 0.0000209808,
8, 0, 8, 5,,,R, lab004-074, 2,,,, 0.0002269745,
8, 0, 8, 5,,,R, lab004-075, 4,,,, 0.0005340576,
8, 0, 8, 5,,,R, lab004-075, 5,,,, 0.0009050369,
8, 0, 8, 5,,,S, lab004-074, 0,,,, 0.0015499592,
8, 0, 8, 5,,,R, lab004-075, 6,,,, 0.0013129711,
8, 0, 8, 5,,,R, lab004-075, 7,,,, 0.0016431808,
9, 0, 8, 5,,,R, lab004-074, 2,,,, 0.0000360012,
9, 0, 8, 5,,,R, lab004-074, 3,,,, 0.0000329018,
9, 0, 8, 5,,,R, lab004-074, 1,,,, 0.0000162125,
9, 0, 8, 5,,,R, lab004-075, 4,,,, 0.0004940033,
9, 0, 8, 5,,,R, lab004-075, 5,,,, 0.0008997917,
9, 0, 8, 5,,,R, lab004-075, 6,,,, 0.0012378693,
9, 0, 8, 5,,,S, lab004-074, 0,,,, 0.0015299320,
9, 0, 8, 5,,,R, lab004-075, 7,,,, 0.0015928745,
10, 0, 8, 5,,,R, lab004-074, 2,,,, 0.0000259876,
10, 0, 8, 5,,,R, lab004-074, 3,,,, 0.0000278950,
10, 0, 8, 5,,,R, lab004-075, 4,,,, 0.0005891323,
10, 0, 8, 5,,,R, lab004-074, 1,,,, 0.0002040863,
10, 0, 8, 5,,,R, lab004-075, 5,,,, 0.0009541512,
10, 0, 8, 5,,,R, lab004-075, 6,,,, 0.0013110638,
10, 0, 8, 5,,,S, lab004-074, 0,,,, 0.0015811920,
10, 0, 8, 5,,,R, lab004-075, 7,,,, 0.0016911030,
1, 1, 8, 10000,,,, lab004-074, 0,,,, 0.0005459785,
1, 1, 8, 10000,,,, lab004-074, 2,,,, 0.0013270378,
2, 1, 8, 10000,,,, lab004-074, 0,,,, 0.0005571842,
2, 1, 8, 10000,,,, lab004-074, 2,,,, 0.0014481544,
3, 1, 8, 10000,,,, lab004-074, 0,,,, 0.0005829334,
3, 1, 8, 10000,,,, lab004-074, 2,,,, 0.0011968613,
4, 1, 8, 10000,,,, lab004-074, 0,,,, 0.0005629063,
4, 1, 8, 10000,,,, lab004-074, 2,,,, 0.0014121532,
5, 1, 8, 10000,,,, lab004-074, 0,,,, 0.0005490780,
5, 1, 8, 10000,,,, lab004-074, 2,,,, 0.0013930798,
6, 1, 8, 10000,,,, lab004-074, 0,,,, 0.0005550385,
6, 1, 8, 10000,,,, lab004-074, 2,,,, 0.0014290810,
7, 1, 8, 10000,,,, lab004-074, 0,,,, 0.0005640984,
7, 1, 8, 10000,,,, lab004-074, 2,,,, 0.0013358593,
8, 1, 8, 10000,,,, lab004-074, 0,,,, 0.0006079674,
8, 1, 8, 10000,,,, lab004-074, 2,,,, 0.0014541149,
9, 1, 8, 10000,,,, lab004-074, 0,,,, 0.0005161762,
9, 1, 8, 10000,,,, lab004-074, 2,,,, 0.0013442039,
10, 1, 8, 10000,,,, lab004-074, 0,,,, 0.0005929470,
10, 1, 8, 10000,,,, lab004-074, 2,,,, 0.0012390614,
1, 1, 8, 1,,,, lab004-075, 6,,,, 0.0005650520,
1, 1, 8, 1,,,, lab004-074, 2,,,, 0.0004417896,
1, 1, 8, 1,,,, lab004-075, 7,,,, 0.0005600452,
1, 1, 8, 1,,,, lab004-074, 3,,,, 0.0004940033,
1, 1, 8, 1,,,, lab004-075, 5,,,, 0.0005719662,
1, 1, 8, 1,,,, lab004-074, 0,,,, 0.0004978180,
1, 1, 8, 1,,,, lab004-074, 1,,,, 0.0004479885,
1, 1, 8, 1,,,, lab004-075, 4,,,, 0.0005681515,
2, 1, 8, 1,,,, lab004-074, 2,,,, 0.0004940033,
2, 1, 8, 1,,,, lab004-075, 5,,,, 0.0006000996,
2, 1, 8, 1,,,, lab004-074, 0,,,, 0.0005040169,
2, 1, 8, 1,,,, lab004-075, 6,,,, 0.0005989075,
2, 1, 8, 1,,,, lab004-074, 1,,,, 0.0004959106,
2, 1, 8, 1,,,, lab004-075, 7,,,, 0.0006051064,
2, 1, 8, 1,,,, lab004-075, 4,,,, 0.0006110668,
2, 1, 8, 1,,,, lab004-074, 3,,,, 0.0004870892,
3, 1, 8, 1,,,, lab004-074, 2,,,, 0.0004870892,
3, 1, 8, 1,,,, lab004-075, 4,,,, 0.0005929470,
3, 1, 8, 1,,,, lab004-074, 3,,,, 0.0004770756,
3, 1, 8, 1,,,, lab004-075, 6,,,, 0.0005939007,
3, 1, 8, 1,,,, lab004-074, 0,,,, 0.0004951954,
3, 1, 8, 1,,,, lab004-075, 7,,,, 0.0005979538,
3, 1, 8, 1,,,, lab004-075, 5,,,, 0.0005950928,
3, 1, 8, 1,,,, lab004-074, 1,,,, 0.0004680157,
4, 1, 8, 1,,,, lab004-074, 1,,,, 0.0005090237,
4, 1, 8, 1,,,, lab004-075, 4,,,, 0.0006141663,
4, 1, 8, 1,,,, lab004-075, 6,,,, 0.0006201267,
4, 1, 8, 1,,,, lab004-074, 3,,,, 0.0005021095,
4, 1, 8, 1,,,, lab004-074, 0,,,, 0.0004868507,
4, 1, 8, 1,,,, lab004-075, 7,,,, 0.0006141663,
4, 1, 8, 1,,,, lab004-074, 2,,,, 0.0004670620,
4, 1, 8, 1,,,, lab004-075, 5,,,, 0.0006208420,
5, 1, 8, 1,,,, lab004-075, 4,,,, 0.0005691051,
5, 1, 8, 1,,,, lab004-074, 0,,,, 0.0004801750,
5, 1, 8, 1,,,, lab004-075, 5,,,, 0.0005750656,
5, 1, 8, 1,,,, lab004-074, 2,,,, 0.0004901886,
5, 1, 8, 1,,,, lab004-075, 7,,,, 0.0005710125,
5, 1, 8, 1,,,, lab004-074, 3,,,, 0.0004858971,
5, 1, 8, 1,,,, lab004-075, 6,,,, 0.0005800724,
5, 1, 8, 1,,,, lab004-074, 1,,,, 0.0004858971,
6, 1, 8, 1,,,, lab004-074, 2,,,, 0.0005059242,
6, 1, 8, 1,,,, lab004-075, 4,,,, 0.0006129742,
6, 1, 8, 1,,,, lab004-075, 5,,,, 0.0006048679,
6, 1, 8, 1,,,, lab004-074, 3,,,, 0.0004849434,
6, 1, 8, 1,,,, lab004-075, 7,,,, 0.0006408691,
6, 1, 8, 1,,,, lab004-074, 0,,,, 0.0005011559,
6, 1, 8, 1,,,, lab004-075, 6,,,, 0.0007598400,
6, 1, 8, 1,,,, lab004-074, 1,,,, 0.0004789829,
7, 1, 8, 1,,,, lab004-074, 1,,,, 0.0005309582,
7, 1, 8, 1,,,, lab004-075, 6,,,, 0.0002350807,
7, 1, 8, 1,,,, lab004-074, 2,,,, 0.0005340576,
7, 1, 8, 1,,,, lab004-075, 7,,,, 0.0002379417,
7, 1, 8, 1,,,, lab004-074, 3,,,, 0.0005381107,
7, 1, 8, 1,,,, lab004-075, 5,,,, 0.0002331734,
7, 1, 8, 1,,,, lab004-074, 0,,,, 0.0007088184,
7, 1, 8, 1,,,, lab004-075, 4,,,, 0.0002989769,
8, 1, 8, 1,,,, lab004-075, 4,,,, 0.0006051064,
8, 1, 8, 1,,,, lab004-074, 1,,,, 0.0005159378,
8, 1, 8, 1,,,, lab004-075, 5,,,, 0.0006091595,
8, 1, 8, 1,,,, lab004-074, 2,,,, 0.0005099773,
8, 1, 8, 1,,,, lab004-075, 6,,,, 0.0006039143,
8, 1, 8, 1,,,, lab004-074, 0,,,, 0.0004951954,
8, 1, 8, 1,,,, lab004-075, 7,,,, 0.0005919933,
8, 1, 8, 1,,,, lab004-074, 3,,,, 0.0005121231,
9, 1, 8, 1,,,, lab004-075, 4,,,, 0.0006320477,
